token,Mean_Abs_SHAP,Mean_SHAP,Frequency
masa,3.7614049506373703e-07,3.7614049506373703e-07,1
ear,3.7135146832203163e-07,3.7135146832203163e-07,2
menikmati,3.6702657234854996e-07,3.6702657234854996e-07,1
penangkapan,3.669064390123822e-07,3.669064390123822e-07,1
wheel,3.6616787656384985e-07,-3.6616787656384985e-07,1
nanya,3.645664601208409e-07,-3.645664601208409e-07,2
isu,3.6412452755030245e-07,-3.6412452755030245e-07,2
sim,3.6140039446763693e-07,3.6140039446763693e-07,1
jepang,3.603794370974356e-07,3.5736524523599655e-07,2
lulus,3.602531578508206e-07,3.602531578508206e-07,1
suryo,3.596956375986338e-07,3.596956375986338e-07,1
ngapain,3.585654012567829e-07,-3.585654012567829e-07,1
meraup,3.5797002055915074e-07,-3.5797002055915074e-07,1
reaksi,3.5782353370450437e-07,3.5782353370450437e-07,1
alasan,3.524419337606689e-07,-3.524419337606689e-07,3
menyangka,3.5102409310638903e-07,3.5102409310638903e-07,1
st,3.5057534114457666e-07,-3.5057534114457666e-07,1
jt,3.5024508433707524e-07,3.5024508433707524e-07,2
arahi,3.4977959148818627e-07,-3.4977959148818627e-07,1
ner,3.455088099144632e-07,3.455088099144632e-07,2
bot,3.4537514147814363e-07,3.4537514147814363e-07,1
konferensi,3.4515694278525187e-07,3.4515694278525187e-07,1
terpaksa,3.4374587994534523e-07,-3.4374587994534523e-07,1
pra,3.42580686265137e-07,-3.42580686265137e-07,3
dgn,3.4156117180828003e-07,-3.4156117180828003e-07,2
lak,3.41358103469247e-07,-3.41358103469247e-07,1
pencerahan,3.402684596949257e-07,-3.402684596949257e-07,1
positif,3.394994328118628e-07,3.394994328118628e-07,1
masi,3.394817395019345e-07,3.394817395019345e-07,1
gs,3.387813568614157e-07,-3.387813568614157e-07,1
jut,3.36515688104555e-07,-3.36515688104555e-07,1
gmn,3.35555594314688e-07,-3.35555594314688e-07,1
ditonton,3.3137068385258316e-07,3.3137068385258316e-07,1
guna,3.3096901825047097e-07,-3.3096901825047097e-07,1
lamb,3.3084808819694445e-07,-3.3084808819694445e-07,1
ett,3.300289790786337e-07,3.300289790786337e-07,1
deket,3.227199777029455e-07,3.227199777029455e-07,1
price,3.2176707463804634e-07,-3.2176707463804634e-07,1
park,3.215488322894089e-07,5.13224586029537e-08,2
marah,3.2032794842962176e-07,3.2032794842962176e-07,1
tampilkan,3.1707927337265573e-07,3.1707927337265573e-07,1
master,3.167622344335541e-07,3.167622344335541e-07,1
kabar,3.144374022667762e-07,3.144374022667762e-07,2
perbandingan,3.130651057290379e-07,-3.130651057290379e-07,1
perkara,3.120503679383546e-07,-3.120503679383546e-07,1
hutang,3.1125782697927205e-07,-3.1125782697927205e-07,1
terbarunya,3.085934731643647e-07,3.085934731643647e-07,1
mm,3.0748606877750715e-07,3.0748606877750715e-07,1
begini,3.054770586459199e-07,-3.054770586459199e-07,1
dij,3.041451327590039e-07,2.9648164672835263e-07,2
alur,3.014828689629212e-07,-3.014828689629212e-07,1
menuju,3.009551364812069e-07,3.009551364812069e-07,1
pihak,2.9811381173203697e-07,-2.9811381173203697e-07,2
nda,2.953289877041243e-07,-2.953289877041243e-07,1
ac,2.953126750071533e-07,-2.953126750071533e-07,1
filmnya,2.931850322056562e-07,2.931850322056562e-07,1
under,2.92467088002013e-07,-2.92467088002013e-07,1
malu,2.922394032793818e-07,-2.922394032793818e-07,1
gusi,2.9084348013081275e-07,2.9084348013081275e-07,1
tdk,2.8808306821398824e-07,-2.8808306821398824e-07,3
mak,2.873767061828403e-07,-2.873767061828403e-07,1
next,2.8689732720197554e-07,2.86897326165586e-07,2
jdi,2.8498183382907885e-07,2.8498183382907885e-07,1
kebenaran,2.848613075911999e-07,-2.848613075911999e-07,1
teruskan,2.8251181356608865e-07,2.8251181356608865e-07,1
meras,2.8230014868313444e-07,2.8230014868313444e-07,1
are,2.822808673954569e-07,2.822808673954569e-07,1
yat,2.818054417730309e-07,2.818054417730309e-07,1
pec,2.803163087567858e-07,-2.803163087567858e-07,1
dibubarkan,2.802457456709817e-07,-2.802457456709817e-07,1
nak,2.795877958284811e-07,2.795877958284811e-07,2
dibu,2.793922139971983e-07,-2.793922139971983e-07,1
usul,2.7733664319384843e-07,-2.7733664319384843e-07,1
jm,2.7617780142463746e-07,-2.7617780142463746e-07,1
sa,2.7172366753802634e-07,2.7172366753802634e-07,1
ssss,2.7013821818400176e-07,-2.7013821818400176e-07,1
hhh,2.6811497809831055e-07,-2.6811497809831055e-07,1
pekerjaan,2.6712083490565417e-07,-2.6712083490565417e-07,1
perjuangan,2.6619253912940623e-07,-2.6619253912940623e-07,1
model,2.6382476062281057e-07,-2.6382476062281057e-07,1
dy,2.610739575175103e-07,2.610739575175103e-07,1
steering,2.6080892894242426e-07,-2.6080892894242426e-07,1
raut,2.5957699108403175e-07,-2.5957699108403175e-07,1
berdua,2.559449803811731e-07,2.559449803811731e-07,1
ontok,2.535717867431231e-07,2.535717867431231e-07,1
safari,2.527720353100449e-07,2.527720353100449e-07,1
calon,2.5240378454327584e-07,-2.5240378454327584e-07,1
zz,2.51192097493913e-07,-2.51192097493913e-07,1
ditiru,2.5113769515883177e-07,2.5113769515883177e-07,1
brand,2.500630591687999e-07,-5.250511861352911e-08,4
skr,2.483821881469339e-07,-2.483821881469339e-07,1
monster,2.477745535596863e-07,2.477745535596863e-07,2
pk,2.4624784418847413e-07,-2.4624784418847413e-07,1
kaku,2.4312559071404393e-07,-2.4312559071404393e-07,1
ged,2.4311364177265206e-07,-2.4311364177265206e-07,1
seperti,2.411712557659484e-07,2.3507467994932086e-07,3
diungkap,2.4008686159504575e-07,2.4008686159504575e-07,1
cina,2.397448633278795e-07,-2.397448633278795e-07,2
kerja,2.3798650145181454e-07,2.3027402348816395e-07,3
mungkin,2.3682863320573234e-07,-2.3682863320573234e-07,3
kkn,2.3333418903348503e-07,-2.3333418903348503e-07,1
oleh,2.3274156319530447e-07,3.303198263893137e-08,4
by,2.3230211081681773e-07,-2.3230211081681773e-07,2
mukanya,2.318515325896442e-07,-2.318515325896442e-07,1
berobat,2.3067538616790746e-07,-2.3067538616790746e-07,1
erc,2.3053902077663224e-07,-1.9862449153151828e-07,2
rugi,2.292561500022809e-07,-2.292561500022809e-07,1
pasar,2.2782892347095186e-07,-2.0492965404628194e-07,2
amat,2.26250514970161e-07,2.26250514970161e-07,1
efeknya,2.250325607227361e-07,2.250325607227361e-07,1
kebanyakan,2.2462086053565144e-07,-2.2462086053565144e-07,1
second,2.240431058453396e-07,-2.240431058453396e-07,1
apalagi,2.2151270241010933e-07,-2.2151270241010933e-07,1
bale,2.2125391114968806e-07,2.2125391114968806e-07,2
berbohong,2.2023941346560605e-07,-2.2023941346560605e-07,1
tsb,2.1882098008063622e-07,-2.1882098008063622e-07,1
ah,2.1816667867824434e-07,2.1816667867824434e-07,1
susahnya,2.1815896980115212e-07,-2.1815896980115212e-07,1
berawal,2.178186545139537e-07,2.178186545139537e-07,2
objektif,2.1768604347016663e-07,2.1768604347016663e-07,1
direvisi,2.172966233047191e-07,2.172966233047191e-07,1
sia,2.1698931595892647e-07,-2.1698931595892647e-07,2
one,2.1671697322744876e-07,-2.1671697322744876e-07,1
aim,2.13155617529992e-07,2.13155617529992e-07,1
rank,2.108867023101387e-07,2.108867023101387e-07,1
bsa,2.09402776818024e-07,2.09402776818024e-07,1
dambaan,2.0816859614569693e-07,2.0816859614569693e-07,1
ark,2.0769663387909532e-07,2.0769663387909532e-07,1
engga,2.073269606626127e-07,-2.073269606626127e-07,1
mobil,2.072898151568419e-07,-1.8294321529476668e-07,4
hal,2.069402289635036e-07,2.0086946460651234e-07,3
pembunuh,2.0544283894802597e-07,-2.0544283894802597e-07,1
anak,2.0483601838350296e-07,2.0483601838350296e-07,2
bugis,2.0403825328685343e-07,2.0403825328685343e-07,1
luas,2.0333669090177865e-07,-2.0333669090177865e-07,1
ttg,2.0156591199338437e-07,2.0156591199338437e-07,1
bambang,1.9982867343060208e-07,1.9982867343060208e-07,1
pemimpin,1.9963310842285864e-07,-1.9963310842285864e-07,1
ngin,1.9909049115085508e-07,1.9909049115085508e-07,1
ribet,1.987489918974461e-07,-6.351117517624515e-08,3
ye,1.9819967781673075e-07,-1.9819967781673075e-07,2
gpp,1.9819140288745985e-07,-1.9819140288745985e-07,1
tunjukkan,1.976154824747244e-07,-1.976154824747244e-07,2
rahmat,1.9734502348001114e-07,1.9734502348001114e-07,1
melanggar,1.9729184310158922e-07,-1.9729184310158922e-07,3
perintahkan,1.971084002434509e-07,-1.7028279944497627e-07,2
tambang,1.9639404490590095e-07,-1.9639404490590095e-07,1
ran,1.9543705784599295e-07,-1.9543705784599295e-07,2
autom,1.9524501112755388e-07,1.9524501112755388e-07,1
bukannya,1.9319204147905112e-07,-1.9319204147905112e-07,1
china,1.9207481273042503e-07,-1.9207481273042503e-07,2
shar,1.9200095994165167e-07,1.9200095994165167e-07,1
arah,1.91481267393101e-07,-1.91481267393101e-07,1
cer,1.9096144824288786e-07,-4.2603616020642225e-08,2
mencari,1.9047629029955716e-07,1.9047629029955716e-07,1
far,1.9020176841877402e-07,1.9020176841877402e-07,1
masing,1.8950133065421445e-07,-1.8950133065421445e-07,1
aq,1.8814536633726676e-07,1.8814536633726676e-07,1
penegak,1.881232383311726e-07,-1.881232383311726e-07,1
kembali,1.8612858210482435e-07,1.8612858210482435e-07,1
poto,1.8539354641688986e-07,1.8539354641688986e-07,1
pt,1.8534111829164128e-07,1.8534111829164128e-07,1
sian,1.8444559827912598e-07,-1.8444559827912598e-07,1
bahkan,1.843760007562066e-07,-1.843760007562066e-07,2
mum,1.835222756199073e-07,1.835222756199073e-07,1
berb,1.8257758347317577e-07,1.8257758347317577e-07,1
realistis,1.822129706852138e-07,1.822129706852138e-07,1
transform,1.8198579467328576e-07,1.8198579467328576e-07,1
pegawai,1.7991042841458694e-07,1.7991042841458694e-07,1
iri,1.7783232397050598e-07,1.7783232397050598e-07,1
laku,1.7583058070158587e-07,-1.7583058070158587e-07,1
akal,1.746915077092126e-07,-2.4484776076860724e-08,2
option,1.739583458402194e-07,-1.739583458402194e-07,1
ad,1.7349528206977992e-07,-1.7349528206977992e-07,1
tar,1.7236286657862365e-07,1.7236286657862365e-07,1
memberi,1.7188528727274388e-07,1.7188528727274388e-07,1
berbahagia,1.7186022087116725e-07,1.7186022087116725e-07,1
sigit,1.7155922614620067e-07,1.7155922614620067e-07,1
daging,1.7104041762650014e-07,-1.7104041762650014e-07,1
ngambil,1.6953510826819444e-07,1.6953510826819444e-07,1
unjuk,1.6897640671231784e-07,1.6897640671231784e-07,1
mengikuti,1.6872025007614866e-07,1.6872025007614866e-07,1
joko,1.676198320637923e-07,1.676198320637923e-07,2
inget,1.6729093113099224e-07,1.6729093113099224e-07,1
merica,1.6707202303223313e-07,1.6707202303223313e-07,1
terhadap,1.6640808462398128e-07,1.6640808462398128e-07,1
tentunya,1.6581183808739297e-07,-1.6581183808739297e-07,1
puk,1.653862127568573e-07,-1.653862127568573e-07,1
bernama,1.6393106488976627e-07,1.6393106488976627e-07,1
grafik,1.6131669690366835e-07,1.6131669690366835e-07,1
teh,1.611904881428927e-07,1.611904881428927e-07,1
militer,1.6019017857615837e-07,-1.6019017857615837e-07,1
andalan,1.5972883617602443e-07,1.5972883617602443e-07,1
jadinya,1.5921892918413506e-07,1.5921892918413506e-07,1
rileks,1.591687323525548e-07,1.591687323525548e-07,1
menghadap,1.5849212468310726e-07,1.5849212468310726e-07,1
negaranya,1.5584583798045058e-07,-1.5584583798045058e-07,1
hrs,1.5577471640426665e-07,-1.5577471640426665e-07,2
of,1.5318399181567309e-07,1.5318399181567309e-07,1
level,1.5224907717007833e-07,1.5224907717007833e-07,1
seen,1.5206076932372526e-07,-1.5206076932372526e-07,1
nah,1.5145989164011554e-07,-1.5145989164011554e-07,1
kepeng,1.506691587565001e-07,-1.506691587565001e-07,1
mati,1.4981836344396294e-07,-1.4981836224159628e-07,2
dlm,1.4933425213062685e-07,-1.371049444449974e-07,4
menjual,1.4812423978582955e-07,1.4812423978582955e-07,1
ampat,1.4806383587711025e-07,1.4806383587711025e-07,1
sja,1.471892755944282e-07,-1.471892755944282e-07,1
sm,1.4713511752363826e-07,-1.4713511752363826e-07,2
berkantor,1.4713092241436243e-07,-1.4713092241436243e-07,1
mesinnya,1.469042433330157e-07,-1.469042433330157e-07,1
berbanding,1.4643367467215284e-07,-1.4643367467215284e-07,1
pan,1.4474527415586635e-07,-1.4474527415586635e-07,1
service,1.4391804143087938e-07,1.4391804143087938e-07,1
keluarganya,1.4262837066780775e-07,1.4262837066780775e-07,1
mk,1.3828435203322442e-07,-1.335153274339973e-07,2
kompeten,1.379326422465965e-07,1.379326422465965e-07,1
konsisten,1.357519140583463e-07,1.357519140583463e-07,1
penutupan,1.3545426554628649e-07,1.3545426554628649e-07,1
we,1.3470658816206398e-07,1.2151347495495835e-07,2
produk,1.3401207303992227e-07,6.577319384654295e-08,3
balik,1.3352092719287612e-07,1.3352092719287612e-07,1
pengaduan,1.316289635724388e-07,1.316289635724388e-07,1
sela,1.3112782653479372e-07,-1.3112782653479372e-07,1
logika,1.309136496274732e-07,-1.309136496274732e-07,1
rit,1.3089306594338268e-07,1.3089306594338268e-07,1
tangkap,1.3066872634226458e-07,1.3066872634226458e-07,1
feat,1.3064243484266279e-07,1.3064243484266279e-07,1
her,1.3064243484266279e-07,1.3064243484266279e-07,1
dengar,1.298787877506887e-07,1.298787877506887e-07,1
elegan,1.2972440163139255e-07,1.2972440163139255e-07,1
ego,1.2958117986272554e-07,7.988261313585098e-08,2
berkata,1.294581888942048e-07,-1.294581888942048e-07,1
iliun,1.2830956984544173e-07,1.2830956984544173e-07,1
span,1.2650098506128416e-07,1.2650098506128416e-07,1
bermu,1.2588713434524833e-07,1.2588713434524833e-07,1
produsen,1.2402640277286992e-07,-1.2402640277286992e-07,1
love,1.2370968397590332e-07,-1.2370968397590332e-07,1
situ,1.2324052295298316e-07,1.2324052295298316e-07,1
maju,1.2293137660890352e-07,7.59771228331374e-08,3
ena,1.2264069664524868e-07,-1.2264069664524868e-07,1
dua,1.2256159425305667e-07,1.2256159425305667e-07,1
jul,1.218952838826226e-07,1.218952838826226e-07,1
but,1.215856391354464e-07,-1.215856391354464e-07,1
min,1.213863760009796e-07,1.213863760009796e-07,1
merusak,1.212267952723778e-07,-1.212267952723778e-07,1
raja,1.196584609715501e-07,1.196584609715501e-07,1
mend,1.1929717298227086e-07,-8.890397579779193e-08,2
pakai,1.1891103349626064e-07,1.1891103349626064e-07,1
aneh,1.1839203325507696e-07,-1.1839203325507696e-07,2
sch,1.1819963687490339e-07,1.1819963687490339e-07,1
ly,1.1813644050562289e-07,1.1813644050562289e-07,1
rata,1.1748241377063095e-07,-1.1748241377063095e-07,1
setengah,1.1699261570659777e-07,1.1699261570659777e-07,1
dendam,1.1648589133983478e-07,1.1648589133983478e-07,1
tri,1.1557427569641731e-07,-1.1557427569641731e-07,2
diperlihatkan,1.1489812459331005e-07,1.1489812459331005e-07,1
who,1.1395038018235936e-07,-1.1395038018235936e-07,1
manusia,1.1387212362024002e-07,-1.1387212362024002e-07,2
that,1.1292193084955215e-07,-1.1292193084955215e-07,1
dengki,1.125429553212598e-07,1.125429553212598e-07,1
bs,1.1157430344610476e-07,-1.1157430344610476e-07,1
etan,1.107061470975168e-07,-1.107061470975168e-07,1
eko,1.1018113582395017e-07,1.1018113582395017e-07,1
ely,1.0953222226817161e-07,1.0953222226817161e-07,1
selera,1.0750642541097476e-07,1.0750642541097476e-07,2
co,1.0732550435932353e-07,1.0732550435932353e-07,2
ktp,1.0575734294044585e-07,-1.0575734294044585e-07,1
qu,1.052411548056685e-07,8.639956519854733e-08,3
rang,1.0496962750039529e-07,1.0496962750039529e-07,1
dimanapun,1.0490434033272322e-07,1.0490434033272322e-07,1
memajukan,1.0472625821681245e-07,9.692347462727671e-08,2
mbok,1.0418431338621304e-07,-1.0418431338621304e-07,1
para,1.0401693568079888e-07,8.413569024317742e-08,2
halo,1.0394485434517264e-07,1.0394485434517264e-07,1
pang,1.0393145566922612e-07,1.0393145566922612e-07,1
jang,1.0373110853834078e-07,-1.0373110853834078e-07,1
esan,1.0300882422598078e-07,-1.0300882422598078e-07,1
diganti,1.021669668261893e-07,-1.021669668261893e-07,2
seharusnya,1.018405982904369e-07,-1.018405982904369e-07,1
metal,1.0183763515669853e-07,1.0183763515669853e-07,1
hd,1.0076316721097101e-07,1.0076316721097101e-07,1
speed,9.936202332028188e-08,9.936202332028188e-08,1
yakni,9.791717820917256e-08,9.791717820917256e-08,1
menindaklanjuti,9.775022954272572e-08,-9.775022954272572e-08,1
resmi,9.774484715308063e-08,-9.774484715308063e-08,1
lin,9.755541101358609e-08,9.755541101358609e-08,1
esar,9.727940778248012e-08,9.727940778248012e-08,1
sta,9.698925012939931e-08,9.698924752932388e-08,2
bia,9.681124486503125e-08,-9.681124486503125e-08,1
lum,9.631401917431504e-08,9.631401917431504e-08,1
ph,9.60247289185645e-08,9.60247289185645e-08,1
cara,9.593756203685188e-08,6.682548792014131e-08,2
aya,9.569658868713305e-08,1.3899618352297693e-08,2
melaporkan,9.555863107379992e-08,-9.555863107379992e-08,1
pengadilan,9.533536752617994e-08,-9.533536752617994e-08,1
ulang,9.444926035939716e-08,-9.444926035939716e-08,1
kara,9.43643826758489e-08,9.43643826758489e-08,1
tinggi,9.407990728504956e-08,-9.407990728504956e-08,1
tunjuk,9.292823415307794e-08,-9.292823415307794e-08,2
cemerlang,9.279619371227455e-08,9.279619371227455e-08,1
kat,9.208788105752319e-08,-9.208788105752319e-08,1
utu,9.205612150253728e-08,-9.205612150253728e-08,1
sebab,9.202112778439187e-08,-9.202112778439187e-08,1
ipan,9.161399430013262e-08,-9.161399430013262e-08,1
ergi,9.015084651764482e-08,9.015084651764482e-08,1
tito,8.850913157705994e-08,-8.850913157705994e-08,1
move,8.82358624093125e-08,8.82358624093125e-08,2
ting,8.735305436857743e-08,8.735305436857743e-08,2
curang,8.701409205968957e-08,8.701409205968957e-08,1
akibat,8.686880755703896e-08,-8.686880755703896e-08,1
ngan,8.653853728901595e-08,-8.653853728901595e-08,1
alam,8.649582650832599e-08,-8.649582650832599e-08,1
une,8.597023406764492e-08,-8.597023406764492e-08,1
pembuat,8.590290781285148e-08,8.590290781285148e-08,1
klau,8.510197221767157e-08,-8.510197221767157e-08,1
seorang,8.497060298395809e-08,8.497060298395809e-08,1
ibu,8.460735192611104e-08,-8.460735192611104e-08,1
ngga,8.434245816701266e-08,-7.891184953237709e-08,2
jd,8.396342023695228e-08,-8.396342023695228e-08,3
dit,8.284398791147396e-08,8.284398791147396e-08,1
jer,8.22787987999618e-08,-8.22787987999618e-08,1
berharap,8.147179687512107e-08,8.147179687512107e-08,1
laporan,8.026950854400639e-08,8.026950854400639e-08,1
mestinya,7.82810129749123e-08,-7.82810129749123e-08,1
namun,7.779803581797751e-08,-7.779803581797751e-08,1
bob,7.75723865670776e-08,7.75723865670776e-08,2
bat,7.69951548136305e-08,-7.69951548136305e-08,1
thn,7.659707625862211e-08,7.659707625862211e-08,1
berlarut,7.577593351015821e-08,-7.577593351015821e-08,1
rating,7.527745037805289e-08,-7.527745037805289e-08,1
hancur,7.51271805851362e-08,-7.51271805851362e-08,1
dik,7.507899430319888e-08,-7.507899430319888e-08,1
ju,7.497188926208765e-08,7.497188926208765e-08,1
oa,7.454217726869198e-08,7.454217726869198e-08,1
bersalah,7.43490400054725e-08,-7.43490400054725e-08,1
emon,7.417891611112281e-08,7.417891611112281e-08,1
black,7.378937880275771e-08,-7.378937880275771e-08,1
ipa,7.364468183368444e-08,-7.364468183368444e-08,1
sempurna,7.183808156696614e-08,7.183808156696614e-08,1
muda,7.162977090047207e-08,6.52183898637304e-08,2
ngeri,7.128441757231485e-08,-7.128441757231485e-08,1
ia,7.12191394995898e-08,-7.12191394995898e-08,1
seumur,7.033691508695483e-08,-7.033691508695483e-08,1
ase,6.980601938266773e-08,6.980601938266773e-08,1
kh,6.967497756704688e-08,-6.967497756704688e-08,1
lh,6.902244422235526e-08,-6.902244422235526e-08,1
rob,6.83226899127476e-08,-6.83226899127476e-08,1
dah,6.815242522861809e-08,6.815242522861809e-08,1
petinggi,6.69474175083451e-08,-6.69474175083451e-08,1
rakus,6.659509199380408e-08,6.659509199380408e-08,1
korban,6.646891909310527e-08,6.646891909310527e-08,2
widodo,6.619255873374641e-08,-6.619255873374641e-08,1
uin,6.61214562569512e-08,6.61214562569512e-08,1
debu,6.565052171936259e-08,6.565052171936259e-08,1
bingung,6.564435898326338e-08,-6.564435898326338e-08,1
pri,6.516754688669202e-08,-6.516754688669202e-08,1
meski,6.477451825048774e-08,-6.477451825048774e-08,1
balas,6.467396451625973e-08,6.467396451625973e-08,1
polri,6.403390852938174e-08,-6.403390852938174e-08,2
please,6.403052248060704e-08,6.403052248060704e-08,1
may,6.205665219264726e-08,6.205665219264726e-08,1
financial,6.184828816913068e-08,6.184828816913068e-08,1
life,6.167966057546437e-08,-6.167966057546437e-08,1
rat,6.147376616889446e-08,6.147376616889446e-08,2
cong,6.14737655268982e-08,6.14737655268982e-08,1
ulation,6.14737655268982e-08,6.14737655268982e-08,1
ime,6.129965186119079e-08,6.129965186119079e-08,1
bangga,6.090978032651557e-08,-6.090978032651557e-08,2
hl,6.067752110539004e-08,-6.067752110539004e-08,1
bedanya,6.042686739723043e-08,6.042686739723043e-08,1
kesalahan,5.983389746688773e-08,-5.983389746688773e-08,1
wisata,5.9261526985210364e-08,5.9261526985210364e-08,1
tersebut,5.790983050246723e-08,5.790983050246723e-08,1
dipas,5.773513294116128e-08,-5.773513294116128e-08,1
ce,5.760731477898339e-08,5.760731477898339e-08,1
tetep,5.694779683835804e-08,-5.694779683835804e-08,1
lembaga,5.681126640411094e-08,-5.681126640411094e-08,1
blue,5.652332895676539e-08,5.652332895676539e-08,1
berhubung,5.5282364862958075e-08,5.5282364862958075e-08,2
um,5.523639265447855e-08,5.523639265447855e-08,1
ional,5.486173904500902e-08,5.486173904500902e-08,1
series,5.450198477774393e-08,5.450198477774393e-08,1
langgeng,5.435220919025596e-08,5.435220919025596e-08,1
kawasan,5.4001633543521165e-08,5.4001633543521165e-08,1
oknum,5.367755920815398e-08,-5.367755920815398e-08,2
bae,5.3266339818947016e-08,5.3266339818947016e-08,2
hotel,5.299365360163696e-08,5.299365360163696e-08,1
px,5.2751582188648174e-08,5.2751582188648174e-08,1
tu,5.250627873465419e-08,5.250627873465419e-08,1
inst,5.243027984154954e-08,5.243027984154954e-08,1
materi,5.191391966137517e-08,5.191391966137517e-08,1
spt,5.1705488721717317e-08,-5.1705488721717317e-08,2
yaa,5.166982009541243e-08,5.166982009541243e-08,1
our,5.13889408466639e-08,-5.13889408466639e-08,1
ilmu,5.038180825067684e-08,5.038180825067684e-08,1
sehingga,5.029259773436934e-08,5.029259773436934e-08,1
star,5.001136742066592e-08,5.001136742066592e-08,1
kreativitas,4.933254786010366e-08,4.933254786010366e-08,1
silahkan,4.932861338602379e-08,4.932861338602379e-08,1
sebagaimana,4.902829459751956e-08,4.902829459751956e-08,1
nafsu,4.890949122555968e-08,4.890949122555968e-08,1
segala,4.8713755859353114e-08,4.8713755859353114e-08,1
walaupun,4.835847461695916e-08,-4.835847461695916e-08,1
kemewahan,4.763089479335273e-08,4.763089479335273e-08,1
hero,4.7591660404577854e-08,-4.7591660404577854e-08,1
mie,4.7157118907697236e-08,4.7157118907697236e-08,1
core,4.704490605661388e-08,4.568740656679753e-08,2
al,4.642846306524007e-08,4.642846306524007e-08,2
sed,4.626013105735183e-08,4.626013105735183e-08,1
sadis,4.5360000755560275e-08,-4.5360000755560275e-08,1
kepentingan,4.50253501185216e-08,-4.50253501185216e-08,1
kejar,4.4390062612365e-08,4.4390062612365e-08,1
semata,4.435833822450755e-08,3.168321624495244e-08,2
perusak,4.426059877005173e-08,-4.426059877005173e-08,1
ditunjukkan,4.401471766565616e-08,4.401471766565616e-08,1
ks,4.3697305954992774e-08,-4.3697305954992774e-08,1
segi,4.36007752189956e-08,4.36007752189956e-08,1
faktanya,4.342878795190094e-08,-4.342878795190094e-08,1
beres,4.312678356654942e-08,4.312678356654942e-08,1
rentan,4.265471579856239e-08,-4.265471579856239e-08,1
miris,4.2429540371813347e-08,-4.2429540371813347e-08,1
laut,4.21144377469318e-08,-4.21144377469318e-08,1
berkem,4.202222771709785e-08,4.202222771709785e-08,1
ngurus,4.194666689727455e-08,-4.194666689727455e-08,1
c,4.1881990910042075e-08,4.1881990910042075e-08,1
kebon,4.173480131915615e-08,4.173480131915615e-08,1
diskusi,4.118964918436379e-08,4.118964918436379e-08,1
tetap,4.116984018764924e-08,-2.059471262327861e-08,2
nur,4.0676848584553225e-08,4.0676848584553225e-08,1
penjahat,4.0448958316119386e-08,-4.0448958316119386e-08,1
pribadi,4.034251460092118e-08,4.034251460092118e-08,2
ancaman,3.9958111301530155e-08,-3.9958111301530155e-08,1
cukup,3.972717850981906e-08,3.972717487335408e-08,2
berdasarkan,3.971837847508247e-08,3.971837743869294e-08,2
alat,3.918927177437581e-08,-3.918927177437581e-08,1
divonis,3.876303162542172e-08,-3.876303162542172e-08,1
terbukti,3.852269946946763e-08,3.852269946946763e-08,1
buah,3.8031788790249266e-08,2.8757311156368814e-08,2
uji,3.787223249673843e-08,-3.787223249673843e-08,1
berwisata,3.761573846835139e-08,3.761573846835139e-08,1
terlihat,3.7290351610863586e-08,-3.7290351610863586e-08,1
angker,3.680597183119971e-08,-3.680597183119971e-08,1
kin,3.63105215607599e-08,-3.63105215607599e-08,1
mng,3.63105215607599e-08,-3.63105215607599e-08,1
kap,3.5864478074169404e-08,-3.5864478074169404e-08,1
radi,3.5823813959723336e-08,3.5823813959723336e-08,1
minta,3.572988589439774e-08,3.572988589439774e-08,2
unit,3.564874532457907e-08,-3.564874532457907e-08,1
face,3.560628335565395e-08,-3.560628335565395e-08,1
utk,3.531274463360509e-08,-3.531274463360509e-08,2
kaum,3.450788790360093e-08,-3.450788790360093e-08,1
sisanya,3.3852087653940546e-08,3.3852087653940546e-08,1
keji,3.3784650440793486e-08,-3.3784650440793486e-08,1
ruh,3.3733168493199627e-08,-3.3733168493199627e-08,1
lux,3.365642126785435e-08,-3.365642126785435e-08,1
ers,3.362462424168674e-08,3.362462424168674e-08,1
bertobat,3.339441900607199e-08,3.339441900607199e-08,1
terbatas,3.3176178476423954e-08,3.3176178476423954e-08,1
menentukan,3.2996258394430496e-08,3.2996258394430496e-08,1
dg,3.225417094654404e-08,-3.225417094654404e-08,1
dir,3.198361567532022e-08,3.198361567532022e-08,1
aba,3.198361567532022e-08,3.198361567532022e-08,1
ianat,3.18025668093469e-08,-3.18025668093469e-08,2
selamanya,3.089986894337925e-08,3.089986894337925e-08,1
300,3.077025758102536e-08,3.077025758102536e-08,1
kinerjanya,3.056198329431936e-08,-3.056198329431936e-08,1
herm,2.9769056709483265e-08,2.9769056709483265e-08,1
ingat,2.944864447474376e-08,-2.944864447474376e-08,2
tinta,2.913213575084228e-08,2.913213575084228e-08,1
sor,2.9128874302841723e-08,-2.9128874302841723e-08,1
nged,2.859768574126065e-08,2.859768574126065e-08,1
garam,2.8481492336140946e-08,-2.8481492336140946e-08,1
turis,2.8308435503276998e-08,2.8308435503276998e-08,1
temurun,2.816062386465581e-08,2.816062386465581e-08,1
etail,2.8112292056903244e-08,-2.8112292056903244e-08,1
didatangkan,2.7655320081976244e-08,2.7655320081976244e-08,1
oha,2.756159665295854e-08,-2.756159665295854e-08,1
bumi,2.729465211612276e-08,-2.729465211612276e-08,1
mempunyai,2.6900044758804143e-08,2.6900044758804143e-08,1
